Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
c4_hall_baker_talk_bea23581	ro	但是今早我发现钥匙在左边口袋里。	game/chapters/chapter 4.rpy	1695	ro "[what]"
c4_hall_baker_talk_46f33fee		我伸手拍了拍罗曼的肩膀。	game/chapters/chapter 4.rpy	1710	"[what]"
c4_hall_baker_talk_f968b890		他的耳朵轻轻抖动，快抬到嘴边的手又放下了。	game/chapters/chapter 4.rpy	1712	"[what]"
c4_hall_baker_talk_cd206d6d		我从头到尾打量罗曼。	game/chapters/chapter 4.rpy	1715	"[what]"
c4_hall_baker_talk_0977f5ab		他穿着寻常的大衣，颈围一圈……狼皮；里面是靛青的衬衣。	game/chapters/chapter 4.rpy	1717	"[what]"
c4_hall_baker_talk_1aff7197		我还以为他会换成那件白色的……	game/chapters/chapter 4.rpy	1719	"[what]"
c4_hall_baker_talk_e5d696db		裤子上没有血迹。	game/chapters/chapter 4.rpy	1720	"[what]"
c4_hall_baker_talk_cbaaa217		靴子底下有干裂的血块，靴面也有血滴溅射的痕迹。	game/chapters/chapter 4.rpy	1721	"[what]"
c4_toilet_baker_search_2e88c069		镜子里映着的我不如真正的我好看。	game/chapters/chapter 4.rpy	1774	"[what]"
c4_toilet_baker_search_4f105ef5		看起来的确容易被识破伪装……作为神职人员有点太凶了。	game/chapters/chapter 4.rpy	1775	"[what]"
c4_toilet_baker_search_e326602a		盥洗台里飘着几根灰棕色的毛发。	game/chapters/chapter 4.rpy	1779	"[what]"
c4_toilet_baker_search_2a98e345		现在想起来，躲在里面的大概是罗曼。	game/chapters/chapter 4.rpy	1782	"[what]"
c4_toilet_baker_search_2a98e345_1		现在想起来，躲在里面的大概是罗曼。	game/chapters/chapter 4.rpy	1785	"[what]"
c4_kitchen_baker_search_69be87d3		净水桶已经快见底了，也许可以让长星试试用酒烹饪……	game/chapters/chapter 4.rpy	1817	"[what]"
c4_kitchen_baker_search_399762f7		我还没来得及问能不能先看看炉里有没有东西，长星就把火点起来了。	game/chapters/chapter 4.rpy	1820	"[what]"
c4_kitchen_baker_search_cb887634		插在案板上的砍刀。	game/chapters/chapter 4.rpy	1823	"[what]"
c4_kitchen_baker_search_d58cf087		胡桃木厚砧板。	game/chapters/chapter 4.rpy	1826	"[what]"
c4_kitchen_baker_search_4af3f1b1		锅里空空如也。	game/chapters/chapter 4.rpy	1829	"[what]"
c4_kitchen_baker_search_c822801b		刀架上挂着的火腿刀不见了。	game/chapters/chapter 4.rpy	1834	"[what]"
c4_kitchen_baker_search_82528d8d		刀架上挂着片刀、蔬菜刀和面包刀……少了一把。	game/chapters/chapter 4.rpy	1836	"[what]"
c4_kitchen_baker_search_0883130b	tm	少了哪把刀？	game/chapters/chapter 4.rpy	1838	tm "[what]" nointeract
c4_kitchen_baker_search_2288993f		等等……砍刀不是在砧板上插着吗？	game/chapters/chapter 4.rpy	1840	"[what]"
c4_kitchen_baker_search_1125831a		火腿刀不在架上。	game/chapters/chapter 4.rpy	1843	"[what]"
c4_kitchen_baker_search_d3ec4d82		我是不是又乌鸦嘴了……	game/chapters/chapter 4.rpy	1845	"[what]"
c4_kitchen_baker_search_ebadb39c		抹布。这味道，呃……	game/chapters/chapter 4.rpy	1860	"[what]"
c4_kitchen_baker_search_0d363978		长柄汤勺。	game/chapters/chapter 4.rpy	1865	"[what]"
c4_kitchen_baker_talk_d9728ce7	el	昨天晚上，你应该把门都锁好了吧？	game/chapters/chapter 4.rpy	1876	el "[what]"
c4_kitchen_baker_talk_62b75e0c	ts	是啊……我每一间客房都上锁了。	game/chapters/chapter 4.rpy	1878	ts "[what]"
c4_kitchen_baker_talk_ff03b4ca	ts	为什么还会出事呢……	game/chapters/chapter 4.rpy	1879	ts "[what]"
c4_kitchen_baker_talk_046abff1	el	彼得和这里的人结过什么仇吗？	game/chapters/chapter 4.rpy	1893	el "[what]"
c4_kitchen_baker_talk_823314e3	ts	让我想想……	game/chapters/chapter 4.rpy	1895	ts "[what]"
c4_kitchen_baker_talk_7ce4c224	ts	要真说的话，也只有昨天和罗曼的那次……	game/chapters/chapter 4.rpy	1897	ts "[what]"
c4_kitchen_baker_talk_1ea1bbb5	pe	为什么……你不是说好了，要保护大家吗？	game/chapters/chapter 4.rpy	1903	pe "[what]"
c4_kitchen_baker_talk_4cf74814	ro	怎、怎么了？	game/chapters/chapter 4.rpy	1906	ro "[what]"
c4_kitchen_baker_talk_03ca45d8	pe	先是卡恩，然后安卓，现在伊阿尼也……	game/chapters/chapter 4.rpy	1909	pe "[what]"
c4_kitchen_baker_talk_ce35fd0d	pe	难道……你是故意的？	game/chapters/chapter 4.rpy	1910	pe "[what]"
c4_kitchen_baker_talk_c0e42550	ro	我、我可没有办法引发案件……	game/chapters/chapter 4.rpy	1913	ro "[what]"
c4_kitchen_baker_talk_35c645cf	pe	谁知道你是不是为了满足自己的破案欲，故意让我们困在这的！	game/chapters/chapter 4.rpy	1916	pe "[what]"
c4_kitchen_baker_talk_bf45ede6	ro	你在说什么，你自己知道吗？	game/chapters/chapter 4.rpy	1919	ro "[what]"
c4_kitchen_baker_talk_b2effac6	pe	我……	game/chapters/chapter 4.rpy	1922	pe "[what]"
c4_kitchen_baker_talk_3f36fe92	ro	没有一个人乐意看到身边发生这种事情，就连侦探也不例外。	game/chapters/chapter 4.rpy	1925	ro "[what]"
c4_kitchen_baker_talk_18ef7568	pe	对……对不起。	game/chapters/chapter 4.rpy	1928	pe "[what]"
c4_kitchen_baker_talk_882cda59		怎么偏偏……	game/chapters/chapter 4.rpy	1933	"[what]"
c4_kitchen_baker_talk_40de9825	el	你床头的钥匙就这么放着没问题吗？	game/chapters/chapter 4.rpy	1947	el "[what]"
c4_kitchen_baker_talk_fa83fa3b	ts	没关系。	game/chapters/chapter 4.rpy	1949	ts "[what]"
c4_kitchen_baker_talk_1bbc4621	el	为什么能这么肯定……	game/chapters/chapter 4.rpy	1950	el "[what]"
c4_kitchen_baker_talk_7a200158	ts	因为晚上只要有人打算碰钥匙，他就一定会惊醒我。	game/chapters/chapter 4.rpy	1952	ts "[what]"
c4_kitchen_baker_talk_04b4e31b	ts	白天如果有人想上阁楼，那我也一定会知道。	game/chapters/chapter 4.rpy	1953	ts "[what]"
c4_kitchen_baker_talk_385aae0c	el	好吧。	game/chapters/chapter 4.rpy	1954	el "[what]"
c4_kitchen_baker_talk_ac46f303	el	厨房刀架上不见的火腿刀，是不是现场的那把火腿刀……	game/chapters/chapter 4.rpy	1957	el "[what]"
c4_kitchen_baker_talk_a74bdaca	ts	唉，如果厨房门也有锁就好了……	game/chapters/chapter 4.rpy	1959	ts "[what]"
c4_kitchen_baker_talk_994ffe54		长星的着装一如既往，领扣发亮，撸起袖子，用皮束带扎起翅膀。	game/chapters/chapter 4.rpy	1962	"[what]"
c4_cellar_baker_search_8f7215a5		这杯子具体的用途是什么，我不清楚，也不敢问。	game/chapters/chapter 4.rpy	1998	"[what]"
c4_cellar_baker_search_cacd072f		酒窖里的东西没什么变化，还不如去其他地方多看看。	game/chapters/chapter 4.rpy	1999	"[what]"
c4_cellar_baker_search_5a9792a7		林茨的新床铺。	game/chapters/chapter 4.rpy	2002	"[what]"
c4_cellar_baker_search_cacd072f_1		酒窖里的东西没什么变化，还不如去其他地方多看看。	game/chapters/chapter 4.rpy	2003	"[what]"
c4_cellar_baker_search_12a02ec9		酒桶。我得庆幸迄今为止，没有一个凶手想一下杀死整个酒馆的人。	game/chapters/chapter 4.rpy	2006	"[what]"
c4_cellar_baker_search_e196dff8		不然往这桶里加点药什么的……	game/chapters/chapter 4.rpy	2007	"[what]"
c4_cellar_baker_search_d65db62e		先声明，我没干过这种事，手上一条人命都没有。	game/chapters/chapter 4.rpy	2008	"[what]"
c4_cellar_baker_search_b5debe7c		酒窖里的东西没什么变化，就连那条锋利得能刮伤人的锁链都还没修复。	game/chapters/chapter 4.rpy	2010	"[what]"
c4_cellar_baker_search_d4e86d25		还不如去其他地方多看看。	game/chapters/chapter 4.rpy	2012	"[what]"
c4_cellar_baker_search_75df4137		林茨直勾勾地盯着酒窖出口的一点光亮，拒绝进一步交流。	game/chapters/chapter 4.rpy	2019	"[what]"
c4_cellar_baker_search_bf949598		林茨见酒窖的活板门打开，低沉的头一下扬起。	game/chapters/chapter 4.rpy	2022	"[what]"
c4_cellar_baker_search_b17e1592	vi	无事不登三宝殿啊，罗曼，又见到你了。	game/chapters/chapter 4.rpy	2024	vi "[what]"
c4_cellar_baker_search_330a6843	el	我和罗曼长得这么像吗？	game/chapters/chapter 4.rpy	2025	el "[what]"
c4_cellar_baker_search_9dd54605	vi	咳咳……今天怎么换你来了？	game/chapters/chapter 4.rpy	2027	vi "[what]"
c4_cellar_baker_search_fc8e4023	el	轮流探监，有问题吗？	game/chapters/chapter 4.rpy	2028	el "[what]"
c4_cellar_baker_search_77aae9b0		林茨扭动一下被麻绳捆缚的躯体，歪头看向我。	game/chapters/chapter 4.rpy	2030	"[what]"
c4_cellar_baker_search_c6e808b1	vi	莫非……那头蠢狼出什么事了？	game/chapters/chapter 4.rpy	2031	vi "[what]"
c4_cellar_baker_search_edb33fa0	el	是的，卢涅死了。	game/chapters/chapter 4.rpy	2032	el "[what]"
c4_cellar_baker_search_1bdd4af5	vi	……算了当我没说。	game/chapters/chapter 4.rpy	2034	vi "[what]"
c4_cellar_baker_talk_bfb828e7	el	你昨晚都干了些什么？	game/chapters/chapter 4.rpy	2039	el "[what]"
c4_cellar_baker_talk_26cfc33f		林茨冷笑一声。	game/chapters/chapter 4.rpy	2041	"[what]"
c4_cellar_baker_talk_ab4dbba1	vi	还能干什么？当然是在豪华躺椅上一觉到天亮。	game/chapters/chapter 4.rpy	2042	vi "[what]"
c4_cellar_baker_talk_15301d0f		好吧，这问题的确有点傻。	game/chapters/chapter 4.rpy	2043	"[what]"
c4_cellar_baker_talk_cb3f13fe	el	那你能听到什么吗？	game/chapters/chapter 4.rpy	2044	el "[what]"
c4_cellar_baker_talk_211759ae	vi	不能。最多听个响。	game/chapters/chapter 4.rpy	2045	vi "[what]"
c4_cellar_baker_talk_72c96243	el	你的手套……	game/chapters/chapter 4.rpy	2048	el "[what]"
c4_cellar_baker_talk_29ee06a5	vi	还在我手上，怎么了？	game/chapters/chapter 4.rpy	2050	vi "[what]"
c4_cellar_baker_talk_e53e5423	el	我是说另一双，在你房间抽屉里的……	game/chapters/chapter 4.rpy	2051	el "[what]"
c4_cellar_baker_talk_480bf08a	vi	你翻我抽屉！？	game/chapters/chapter 4.rpy	2053	vi "[what]"
c4_cellar_baker_talk_643e2d6d		林茨激烈地挣扎起来，我有那么一瞬间甚至以为，绳子都要让他弄松了。	game/chapters/chapter 4.rpy	2054	"[what]"
c4_cellar_baker_talk_c99899bc	el	所以你有什么要说的没有……	game/chapters/chapter 4.rpy	2055	el "[what]"
c4_cellar_baker_talk_a262b94f	vi	……	game/chapters/chapter 4.rpy	2057	vi "[what]"
c4_cellar_baker_talk_291d1975		林茨不摇头，也不点头，就这么直勾勾地朝我所在的方向盯着。	game/chapters/chapter 4.rpy	2058	"[what]"
c4_cellar_baker_talk_a2819df8		绳圈从林茨的衣领下穿过，压在他的绿色领结上。	game/chapters/chapter 4.rpy	2062	"[what]"
c4_cellar_baker_talk_2c2b61ce		他的背心和衬衫都被绳子勒出了痕印。	game/chapters/chapter 4.rpy	2063	"[what]"
c4_attic1_baker_search_1853cd2f		雪翼的药箱，里面有几样药剂似乎还挺危险。	game/chapters/chapter 4.rpy	2109	"[what]"
c4_attic1_baker_search_9ae3a15c		雪翼的《赫尔墨斯炼金术》，医生或多或少都对炼金术感兴趣，看来他也不例外。	game/chapters/chapter 4.rpy	2114	"[what]"
c4_attic1_baker_search_6b4f4303		雪翼的床。	game/chapters/chapter 4.rpy	2118	"[what]"
c4_attic1_baker_search_ba02ec5c		安卓的床，他在上面躺了一天都躺出印子来了。	game/chapters/chapter 4.rpy	2121	"[what]"
c4_attic1_baker_search_170ec460		阁楼的圆形天窗，有光投下来。	game/chapters/chapter 4.rpy	2124	"[what]"
c4_attic1_baker_search_0610ec2b		积雪堆积在窗户上。	game/chapters/chapter 4.rpy	2125	"[what]"
c4_attic2_baker_search_0ec547e3		长星的床。本来有两张，但是现在分了一张给雪翼。	game/chapters/chapter 4.rpy	2147	"[what]"
c4_attic2_baker_search_170ec460		阁楼的圆形天窗，有光投下来。	game/chapters/chapter 4.rpy	2150	"[what]"
c4_attic2_baker_search_0610ec2b		积雪堆积在窗户上。	game/chapters/chapter 4.rpy	2151	"[what]"
c4_attic2_baker_search_3090bf45		长星挂在床头的钥匙，哪间房间没有人入住的话，空闲的钥匙就会挂在这里。	game/chapters/chapter 4.rpy	2155	"[what]"
c4_attic2_baker_search_a6b7f565		但是酒窖钥匙，就只有长星手里那一把。	game/chapters/chapter 4.rpy	2156	"[what]"
c4_attic2_baker_search_2186d553		我数了数，一共四把：卡恩房间、肖恩房间、伊阿尼房间和林茨房间的。	game/chapters/chapter 4.rpy	2157	"[what]"
c4_attic3_baker_search_1853cd2f		雪翼的药箱，里面有几样药剂似乎还挺危险。	game/chapters/chapter 4.rpy	2192	"[what]"
c4_attic3_baker_search_f18876fd		梯子，用绳子拖着，沿导轨上下。	game/chapters/chapter 4.rpy	2196	"[what]"
c4_attic3_baker_search_6b4f4303		雪翼的床。	game/chapters/chapter 4.rpy	2199	"[what]"
c4_attic3_baker_search_ba02ec5c		安卓的床，他在上面躺了一天都躺出印子来了。	game/chapters/chapter 4.rpy	2202	"[what]"
c4_attic3_baker_search_0ec547e3		长星的床。本来有两张，但是现在分了一张给雪翼。	game/chapters/chapter 4.rpy	2205	"[what]"
c4_attic3_baker_search_170ec460		阁楼的圆形天窗，有光投下来。	game/chapters/chapter 4.rpy	2208	"[what]"
c4_attic3_baker_search_0610ec2b		积雪堆积在窗户上。	game/chapters/chapter 4.rpy	2209	"[what]"
c4_attic3_baker_search_3311a7dc		阁楼的蜡烛是楼下客房用剩的。	game/chapters/chapter 4.rpy	2212	"[what]"
c4_attic3_baker_search_4b9fd8c8		长星堆放在阁楼的杂物。	game/chapters/chapter 4.rpy	2215	"[what]"
c4_attic3_baker_search_b026e0c4		安卓虽然醒了，但还是像昏迷时一样躺在床上。	game/chapters/chapter 4.rpy	2223	"[what]"
c4_attic3_baker_search_aa882858		唯一的区别只是，他现在能捧起琴拨弄了。	game/chapters/chapter 4.rpy	2224	"[what]"
c4_attic3_baker_search_dd40c2c5		要是罗曼知道了，估计会很高兴……不对，现在一时高兴不起来，案还没破呢。	game/chapters/chapter 4.rpy	2227	"[what]"
c4_attic_baker_talk_9cb46053	el	昨晚你做了什么，注意到什么特别的事？	game/chapters/chapter 4.rpy	2231	el "[what]"
c4_attic_baker_talk_485f43ca	an	我想想……昨天临睡前雪翼医师给我喝了一剂药，然后我就一觉睡到天亮……	game/chapters/chapter 4.rpy	2233	an "[what]"
c4_attic_baker_talk_50060f5b	el	真的？没听到什么声音吗？	game/chapters/chapter 4.rpy	2234	el "[what]"
c4_attic_baker_talk_efd6e10a	an	没。我一闭眼，一睁眼就到天亮了。	game/chapters/chapter 4.rpy	2236	an "[what]"
c4_attic_baker_talk_45e35c6d	el	行吧。	game/chapters/chapter 4.rpy	2237	el "[what]"
c4_attic_baker_talk_fd884967	el	看你当时的伤势，我几乎以为你要……	game/chapters/chapter 4.rpy	2241	el "[what]"
c4_attic_baker_talk_a5d72ffd	an	没想到一天就醒了，是吧。	game/chapters/chapter 4.rpy	2243	an "[what]"
c4_attic_baker_talk_9d5278ed	el	嗯。	game/chapters/chapter 4.rpy	2244	el "[what]"
c4_attic_baker_talk_e0dcabe9	an	我倒想再昏迷几天，雪停再醒来。	game/chapters/chapter 4.rpy	2246	an "[what]"
c4_attic_baker_talk_c9d575cb	el	对了，我听医生说过，昏迷的人会梦见十分……不寻常的东西，那是真的吗？	game/chapters/chapter 4.rpy	2247	el "[what]"
c4_attic_baker_talk_089b23a3	an	不寻常的东西……是的，我的确梦见了。	game/chapters/chapter 4.rpy	2249	an "[what]"
c4_attic_baker_talk_1f550e3f	an	我看见那只蓝色的火龙……和他的党羽，在德拉科尼亚的土地上。	game/chapters/chapter 4.rpy	2251	an "[what]"
c4_attic_baker_talk_9a780261	el	等等，你在说什么？我完全没跟上……	game/chapters/chapter 4.rpy	2252	el "[what]"
c4_attic_baker_talk_9ceaf4d1	an	血和火降临在曾经丰饶的土地上，把德拉科尼亚曾有的丰功伟绩尽数焚毁。	game/chapters/chapter 4.rpy	2254	an "[what]"
c4_attic_baker_talk_a5c54f8a	an	仿造火龙形象的伪神造像、低劣丑陋的亵渎宫殿在焦黑的平地上建立起来。	game/chapters/chapter 4.rpy	2255	an "[what]"
c4_attic_baker_talk_f63fdfce	an	新生的龙，倘若没有成年龙的引导，会凭着原初的本能回到德拉科尼亚。	game/chapters/chapter 4.rpy	2256	an "[what]"
c4_attic_baker_talk_d65f97e2	an	在没见过龙神的他们眼里，伪神那不足龙神十分之一的光芒就已足够。	game/chapters/chapter 4.rpy	2258	an "[what]"
c4_attic_baker_talk_301c06a0	an	再不济，只消一剂“妒泪Ⅲ”，就能轻易蛊惑青年龙的心灵……	game/chapters/chapter 4.rpy	2260	an "[what]"
c4_attic_baker_talk_d29cbbe6	el	等等等等！麻烦停一下……	game/chapters/chapter 4.rpy	2261	el "[what]"
c4_attic_baker_talk_02c9556a	an	啊，抱歉。我太投入了。	game/chapters/chapter 4.rpy	2263	an "[what]"
c4_attic_baker_talk_737edcf4	el	刚醒就弹琴啊，这么勤奋？	game/chapters/chapter 4.rpy	2266	el "[what]"
c4_attic_baker_talk_a5d709c3	an	这可是我的饭碗，万一弹不来了，我还得找别的事做。	game/chapters/chapter 4.rpy	2268	an "[what]"
c4_attic_baker_talk_a359f7e0	el	我还以为这是你的兴趣……	game/chapters/chapter 4.rpy	2269	el "[what]"
c4_attic_baker_talk_b24dea2e	an	一开始，这的确是我的兴趣。我唯一提得起兴趣的事。	game/chapters/chapter 4.rpy	2271	an "[what]"
c4_attic_baker_talk_cdafa99d	an	但自从我决定用它谋生以后，感觉就……不那么一样了。	game/chapters/chapter 4.rpy	2273	an "[what]"
c4_attic_baker_talk_046abff1	el	彼得和这里的人结过什么仇吗？	game/chapters/chapter 4.rpy	2276	el "[what]"
c4_attic_baker_talk_68ec82fd	an	你问我干嘛……我昏了这么久，哪会知道。	game/chapters/chapter 4.rpy	2278	an "[what]"
c4_attic_baker_talk_3d3cb96d	el	也是。	game/chapters/chapter 4.rpy	2279	el "[what]"
c4_attic_baker_talk_c1762a92		安卓还是那个安卓，仍抱着被摩得油光水滑的琴，指尖在六弦间翻动，尾巴在床沿打着节拍。	game/chapters/chapter 4.rpy	2282	"[what]"
c4_attic_baker_talk_fa2576b8		他头上的绷带已经拆了，枯草绿的旧马甲——也许是袖子被扯掉的长袖衣——还套在身上。	game/chapters/chapter 4.rpy	2283	"[what]"
c4_attic_baker_talk_b4c3b81a		龙的恢复力果然高得惊人。	game/chapters/chapter 4.rpy	2284	"[what]"
c4_corridor_baker_search_273d75af		左边的房间。	game/chapters/chapter 4.rpy	2318	"[what]"
c4_corridor_baker_search_d8369472		右边的房间。	game/chapters/chapter 4.rpy	2321	"[what]"
c4_corridor_baker_search_f057b8c2		梯子。	game/chapters/chapter 4.rpy	2324	"[what]"
c4_corridor_baker_search_0038ac9d		索拉的房间，索拉似乎并不打算进去。	game/chapters/chapter 4.rpy	2327	"[what]"
c4_corridor_baker_search_5ea87558		走廊的血迹从案发房间直接通到楼下。	game/chapters/chapter 4.rpy	2330	"[what]"
c4_corridor_baker_search_3c052262		索拉站在自己房间门口，来回踱步，视线始终不离走廊的那片血迹。	game/chapters/chapter 4.rpy	2348	"[what]"
c4_corridor_baker_talk_ab5567b8	el	昨晚你都做了什么？	game/chapters/chapter 4.rpy	2352	el "[what]"
c4_corridor_baker_talk_f3fa1927	so	像每晚一样，待在房里。	game/chapters/chapter 4.rpy	2354	so "[what]"
c4_corridor_baker_talk_1740a49b		真是……简洁过头了。	game/chapters/chapter 4.rpy	2355	"[what]"
c4_corridor_baker_talk_1fa24b5a	el	为什么你一直盯着那片血迹？	game/chapters/chapter 4.rpy	2358	el "[what]"
c4_corridor_baker_talk_057dadb9	so	我看见它动了。	game/chapters/chapter 4.rpy	2360	so "[what]"
c4_corridor_baker_talk_3b372e2b	el	动了？	game/chapters/chapter 4.rpy	2361	el "[what]"
c4_corridor_baker_talk_d2d09d45	so	动了。	game/chapters/chapter 4.rpy	2362	so "[what]"
c4_corridor_baker_talk_79b6d1c3		我看你疯了。	game/chapters/chapter 4.rpy	2363	"[what]"
c4_corridor_baker_talk_1a383949	el	唉，狗男人总是这样。	game/chapters/chapter 4.rpy	2366	el "[what]"
c4_corridor_baker_talk_3f3ce83f	el	平时都一副温驯纯良，光明磊落的样子，恨不得把口袋掏出来让你看尽他的秘密——其实他的鬼把戏都藏在袖子里呢！	game/chapters/chapter 4.rpy	2367	el "[what]"
c4_corridor_baker_talk_a5203ac9	so	你这话有失偏颇，是狼是狗都一样。	game/chapters/chapter 4.rpy	2369	so "[what]"
c4_corridor_baker_talk_eae3cebb	so	我真的……唉。	game/chapters/chapter 4.rpy	2370	so "[what]"
c4_corridor_baker_talk_33458d90	so	哪怕他在那天晚上告诉我也好。	game/chapters/chapter 4.rpy	2372	so "[what]"
c4_corridor_baker_talk_5ea7ff7a	so	什么时候都行，只要是他主动告诉我，我都不会……	game/chapters/chapter 4.rpy	2373	so "[what]"
c4_corridor_baker_talk_cb47a2a3	so	我至多只会变成一个以泪洗面的怨妇，而不是像现在一样，当一个谋害了自己丈夫的凶手……	game/chapters/chapter 4.rpy	2374	so "[what]"
c4_corridor_baker_talk_ed1f29d8	so	为什么我掏出匕首的时候，就没想到他是我的丈夫呢……	game/chapters/chapter 4.rpy	2376	so "[what]"
c4_corridor_baker_talk_f0d88211	el	卢涅背叛你的时候，大概也没想起你是他的妻子吧。	game/chapters/chapter 4.rpy	2377	el "[what]"
c4_corridor_baker_talk_da20ae3f	so	……	game/chapters/chapter 4.rpy	2379	so "[what]"
c4_corridor_baker_talk_8932b416	el	想不通。罗曼平时也不算笨，怎么关键时刻能把自己搞成这样……	game/chapters/chapter 4.rpy	2383	el "[what]"
c4_corridor_baker_talk_27feef17	el	虽然罗曼平时脑子也不太灵光，但也不至于关键时刻把自己搞成这样吧？	game/chapters/chapter 4.rpy	2385	el "[what]"
c4_corridor_baker_talk_fcab6255	so	这么说，你还觉得凶手不是他吗？	game/chapters/chapter 4.rpy	2387	so "[what]"
c4_corridor_baker_talk_41705686	el	……现在我还不敢断定，但我会考虑凶手另有其人的可能性。	game/chapters/chapter 4.rpy	2388	el "[what]"
c4_corridor_baker_talk_5cda1d90	so	你平时也这么容易信任别人吗？	game/chapters/chapter 4.rpy	2390	so "[what]"
c4_corridor_baker_talk_0191c0ef	el	我不是信任他才这么做的。	game/chapters/chapter 4.rpy	2391	el "[what]"
c4_corridor_baker_talk_59026a0e	so	行。	game/chapters/chapter 4.rpy	2392	so "[what]"
c4_corridor_baker_talk_4f18ce48	so	但我还是觉得罗曼很可疑。	game/chapters/chapter 4.rpy	2394	so "[what]"
c4_corridor_baker_talk_08245d84	el	为什么？	game/chapters/chapter 4.rpy	2395	el "[what]"
c4_corridor_baker_talk_1038020c	so	我没记错的话，这次罗曼似乎特别坚持要自己来守夜……	game/chapters/chapter 4.rpy	2396	so "[what]"
c4_corridor_baker_talk_35ee9ad1	el	呃。	game/chapters/chapter 4.rpy	2397	el "[what]"
c4_corridor_baker_talk_3793793f		索拉长裙的背扣居然是扣好的，不知道她今早经历了怎样一番挣扎。	game/chapters/chapter 4.rpy	2411	"[what]"
c4_roman_baker_search_1db6b5b9		雪还是这么大。	game/chapters/chapter 4.rpy	2442	"[what]"
c4_roman_baker_search_3e087cc3		罗曼房间的门没有被暴力打开的痕迹，锁也是长星刚刚打开的。	game/chapters/chapter 4.rpy	2445	"[what]"
c4_roman_baker_search_d67a75bc		没被点过的蜡烛。	game/chapters/chapter 4.rpy	2459	"[what]"
c4_roman_baker_search_a65df591		抽屉里还是那个箭头和罗曼的探案笔记。	game/chapters/chapter 4.rpy	2463	"[what]"
c4_roman_baker_search_21d743e6		一件靛蓝衬衣，一条裤子。	game/chapters/chapter 4.rpy	2467	"[what]"
c4_roman_baker_search_d5919f58		奇怪，之前看还是一件白一件蓝……	game/chapters/chapter 4.rpy	2468	"[what]"
c4_roman_baker_search_4d0a40d2		而且罗曼现在穿的还是蓝衬衣，不应该啊。	game/chapters/chapter 4.rpy	2470	"[what]"
c4_roman_baker_search_e82cd0c4		床铺和昨天一样，没被动过。	game/chapters/chapter 4.rpy	2484	"[what]"
c4_roman_baker_search_e82cd0c4_1		床铺和昨天一样，没被动过。	game/chapters/chapter 4.rpy	2487	"[what]"
c4_vincel_baker_search_37a26b9a		窗外的雪还没停。	game/chapters/chapter 4.rpy	2515	"[what]"
c4_vincel_baker_search_a941f4b5		带着香料气味的蜡烛。	game/chapters/chapter 4.rpy	2518	"[what]"
c4_vincel_baker_search_37604b8a		我拉开林茨的抽屉，里面是香料样品、钱包和一副手套。	game/chapters/chapter 4.rpy	2522	"[what]"
c4_vincel_baker_search_08a50db5		我伸手拿起手套，用指尖的肉垫感受它的质地。	game/chapters/chapter 4.rpy	2523	"[what]"
c4_vincel_baker_search_a823c96e		这个触感……	game/chapters/chapter 4.rpy	2524	"[what]"
c4_vincel_baker_search_a16bdeac		我想起来了！	game/chapters/chapter 4.rpy	2525	"[what]"
c4_vincel_baker_search_da3acefc	xx	到凌木去，在市郊的白星酒馆和老板碰面。那里离艾萨克圣堂和修道院都很近。	game/chapters/chapter 4.rpy	2529	xx "[what]"
c4_vincel_baker_search_fd0595b5		我轻轻用指节敲了一下桌板表示接受，摊开手心。	game/chapters/chapter 4.rpy	2530	"[what]"
c4_vincel_baker_search_68a0cfff		帘子后面伸出一只戴着手套的左手，在我手心肉垫上方落下五枚银币。	game/chapters/chapter 4.rpy	2531	"[what]"
c4_vincel_baker_search_6065ac3b		那只手抽回去的时候，让我的指尖碰巧摸到了。	game/chapters/chapter 4.rpy	2532	"[what]"
c4_vincel_baker_search_129b5d49	xx	修道院长应该已经不在了，但那个小修士应该还在。是只鬣狗，名字……我已经忘了。	game/chapters/chapter 4.rpy	2533	xx "[what]"
c4_vincel_baker_search_1aed88f6		那只手套的触感……	game/chapters/chapter 4.rpy	2538	"[what]"
c4_vincel_baker_search_d3b132ac		和这副手套一样。	game/chapters/chapter 4.rpy	2539	"[what]"
c4_vincel_baker_search_0c895eba		长星好像重新铺了床。	game/chapters/chapter 4.rpy	2554	"[what]"
c4_vincel_baker_search_5a428c51		门锁上了。	game/chapters/chapter 4.rpy	2557	"[what]"
c4_vincel_baker_search_0c895eba_1		长星好像重新铺了床。	game/chapters/chapter 4.rpy	2560	"[what]"
c4_vincel_baker_search_a2eb2c29		林茨的箱子，里面主要是香料和布匹样品。	game/chapters/chapter 4.rpy	2563	"[what]"
c4_elegant_baker_search_1d6679c3		雪还是不肯停。	game/chapters/chapter 4.rpy	2591	"[what]"
c4_elegant_baker_search_44021657		蜡烛。普通得我都找不到词来描述它。	game/chapters/chapter 4.rpy	2594	"[what]"
c4_elegant_baker_search_53d4c2ef		我现在倒希望我在笔记本上写了彼得。	game/chapters/chapter 4.rpy	2597	"[what]"
c4_elegant_baker_search_cb828a99		这样罗曼的嫌疑还能小点。	game/chapters/chapter 4.rpy	2598	"[what]"
c4_elegant_baker_search_b1c250b8		包里塞着我日常的装束。	game/chapters/chapter 4.rpy	2601	"[what]"
c4_elegant_baker_search_09580e34		早知道就早点换上那身……	game/chapters/chapter 4.rpy	2602	"[what]"
